id,latitude,longitude,elevation,name,element,first_year,last_year
ASN00002044,-16.1119,128.7414,163,LAKE ARGYLE RESORT,DWPR,1972,2020
ASN00002044,-16.1119,128.7414,163,LAKE ARGYLE RESORT,MDPR,1972,2020
ASN00002046,-16.95,128.1,-999.9,ADA VALE,PRCP,1920,1925
ASN00002047,-17.2631,127.4617,530,BEDFORD DOWNS,PRCP,1948,2016
ASN00002047,-17.2631,127.4617,530,BEDFORD DOWNS,DAPR,1978,2004
ASN00002047,-17.2631,127.4617,530,BEDFORD DOWNS,DWPR,1978,2004
ASN00002047,-17.2631,127.4617,530,BEDFORD DOWNS,MDPR,1978,2004
ASN00002048,-18.2972,128.4419,380,FLORA VALLEY,PRCP,1971,2021
ASN00002048,-18.2972,128.4419,380,FLORA VALLEY,DAPR,1996,2021
ASN00002048,-18.2972,128.4419,380,FLORA VALLEY,DWPR,1996,2021
ASN00002048,-18.2972,128.4419,380,FLORA VALLEY,MDPR,1996,2021
ASN00002049,-18.1947,127.8147,400,SOPHIE DOWNS,PRCP,1980,2021
ASN00002049,-18.1947,127.8147,400,SOPHIE DOWNS,DAPR,1997,2009
ASN00002049,-18.1947,127.8147,400,SOPHIE DOWNS,DWPR,1997,2009
ASN00002049,-18.1947,127.8147,400,SOPHIE DOWNS,MDPR,1997,2009
ASN00002050,-17.7842,127.6853,420,SPRINGVALE,PRCP,1918,2019
ASN00002050,-17.7842,127.6853,420,SPRINGVALE,DAPR,1998,2007
ASN00002050,-17.7842,127.6853,420,SPRINGVALE,DWPR,1998,2007
ASN00002050,-17.7842,127.6853,420,SPRINGVALE,MDPR,1998,2007
ASN00002051,-19.5561,127.6644,305,BILLILUNA,PRCP,1971,2021
ASN00002051,-19.5561,127.6644,305,BILLILUNA,DAPR,1995,2020
ASN00002051,-19.5561,127.6644,305,BILLILUNA,DWPR,1995,2020
ASN00002051,-19.5561,127.6644,305,BILLILUNA,MDPR,1995,2020
ASN00002052,-15.8367,128.7397,40,TROPICAL FARM - ORD RIVER,PRCP,1980,2005
ASN00002052,-15.8367,128.7397,40,TROPICAL FARM - ORD RIVER,DAPR,1995,2004
ASN00002052,-15.8367,128.7397,40,TROPICAL FARM - ORD RIVER,DWPR,1995,2004
ASN00002052,-15.8367,128.7397,40,TROPICAL FARM - ORD RIVER,MDPR,1995,2004
ASN00002053,-17.6133,126.7442,400,LANSDOWNE,PRCP,1947,2021
ASN00002053,-17.6133,126.7442,400,LANSDOWNE,DAPR,1998,2004
ASN00002053,-17.6133,126.7442,400,LANSDOWNE,DWPR,1998,2004
ASN00002053,-17.6133,126.7442,400,LANSDOWNE,MDPR,1998,2004
ASN00002055,-19.1,128.5333,-999.9,LEWIS CREEK,PRCP,1936,1940
ASN00002056,-15.7814,128.71,44,KUNUNURRA AERO,TMAX,1986,2021
ASN00002056,-15.7814,128.71,44,KUNUNURRA AERO,TMIN,1986,2021
ASN00002056,-15.7814,128.71,44,KUNUNURRA AERO,PRCP,1971,2021
ASN00002056,-15.7814,128.71,44,KUNUNURRA AERO,DAPR,1984,2015
ASN00002056,-15.7814,128.71,44,KUNUNURRA AERO,DATN,1994,2015
ASN00002056,-15.7814,128.71,44,KUNUNURRA AERO,DATX,1994,2015
ASN00002056,-15.7814,128.71,44,KUNUNURRA AERO,DWPR,1984,2002
ASN00002056,-15.7814,128.71,44,KUNUNURRA AERO,MDPR,1984,2015
ASN00002056,-15.7814,128.71,44,KUNUNURRA AERO,MDTN,1994,2015
ASN00002056,-15.7814,128.71,44,KUNUNURRA AERO,MDTX,1994,2015
ASN00002057,-17.4206,128.2992,320,BUNGLE BUNGLE NATIONAL PARK,PRCP,1990,1996
ASN00002057,-17.4206,128.2992,320,BUNGLE BUNGLE NATIONAL PARK,DAPR,1992,1996
ASN00002057,-17.4206,128.2992,320,BUNGLE BUNGLE NATIONAL PARK,DWPR,1992,1996
ASN00002057,-17.4206,128.2992,320,BUNGLE BUNGLE NATIONAL PARK,MDPR,1992,1996
ASN00002058,-18.35,128.4833,-999.9,EUROTO,PRCP,1935,1940
ASN00002059,-18.4333,127.75,-999.9,RUBY CREEK GOLDMINE,PRCP,1899,1900
ASN00002060,-16.0397,128.415,69,KINGSTON REST,PRCP,1969,2021
ASN00002060,-16.0397,128.415,69,KINGSTON REST,DAPR,1975,2017
ASN00002060,-16.0397,128.415,69,KINGSTON REST,DWPR,1975,2017
ASN00002060,-16.0397,128.415,69,KINGSTON REST,MDPR,1975,2017
ASN00002061,-19.2353,127.7692,354,CARRANYA STATION,PRCP,1963,2021
ASN00002061,-19.2353,127.7692,354,CARRANYA STATION,DAPR,2013,2020
ASN00002061,-19.2353,127.7692,354,CARRANYA STATION,DWPR,2013,2020
ASN00002061,-19.2353,127.7692,354,CARRANYA STATION,MDPR,2013,2020
ASN00002062,-18.4236,128.0314,310,FOX RIVER,PRCP,1975,2011
ASN00002062,-18.4236,128.0314,310,FOX RIVER,DAPR,1979,2007
ASN00002062,-18.4236,128.0314,310,FOX RIVER,DWPR,1979,2007
ASN00002062,-18.4236,128.0314,310,FOX RIVER,MDPR,1979,2007
ASN00002063,-19.8761,128.4581,470,LARRANGANNI,PRCP,1976,1978
ASN00002063,-19.8761,128.4581,470,LARRANGANNI,DAPR,1977,1977
ASN00002063,-19.8761,128.4581,470,LARRANGANNI,DWPR,1977,1977
ASN00002063,-19.8761,128.4581,470,LARRANGANNI,MDPR,1977,1977
ASN00002064,-16.6381,128.4517,164,ARGYLE AERODROME,TMAX,1994,2021
ASN00002064,-16.6381,128.4517,164,ARGYLE AERODROME,TMIN,1994,2021
ASN00002064,-16.6381,128.4517,164,ARGYLE AERODROME,PRCP,1985,2021
ASN00002064,-16.6381,128.4517,164,ARGYLE AERODROME,DAPR,1987,1989
ASN00002064,-16.6381,128.4517,164,ARGYLE AERODROME,DATX,2018,2018
ASN00002064,-16.6381,128.4517,164,ARGYLE AERODROME,DWPR,1987,1989
ASN00002064,-16.6381,128.4517,164,ARGYLE AERODROME,MDPR,1987,1989
ASN00002064,-16.6381,128.4517,164,ARGYLE AERODROME,MDTX,2018,2018
ASN00002065,-17.3936,126.2281,280,MORNINGTON,PRCP,1991,2003
ASN00002065,-17.3936,126.2281,280,MORNINGTON,DAPR,1995,2002
ASN00002065,-17.3936,126.2281,280,MORNINGTON,DWPR,1995,2002
ASN00002065,-17.3936,126.2281,280,MORNINGTON,MDPR,1995,2002
ASN00002066,-19.1764,127.6497,350,CARRANYA 2,PRCP,1991,1993
ASN00002067,-15.9816,128.9991,80,KUNUNURRA CHECKPOINT,PRCP,1993,2021
ASN00002067,-15.9816,128.9991,80,KUNUNURRA CHECKPOINT,DAPR,1999,2021
ASN00002067,-15.9816,128.9991,80,KUNUNURRA CHECKPOINT,DWPR,1999,2021
ASN00002067,-15.9816,128.9991,80,KUNUNURRA CHECKPOINT,MDPR,1999,2021
ASN00002069,-16.4433,127.7836,270,KACHANA,PRCP,1993,2021
ASN00002069,-16.4433,127.7836,270,KACHANA,DAPR,2003,2020
ASN00002069,-16.4433,127.7836,270,KACHANA,DWPR,2003,2020
ASN00002069,-16.4433,127.7836,270,KACHANA,MDPR,2003,2020
ASN00002070,-16.8828,126.1267,416,PHILLIPS RANGE,PRCP,1994,1994
ASN00002071,-18.2303,127.6625,422,HALLS CREEK COMPARISON,TMAX,1996,2001
ASN00002071,-18.2303,127.6625,422,HALLS CREEK COMPARISON,TMIN,1996,2001
ASN00002071,-18.2303,127.6625,422,HALLS CREEK COMPARISON,PRCP,1996,2000
ASN00002071,-18.2303,127.6625,422,HALLS CREEK COMPARISON,DATN,1997,1999
ASN00002071,-18.2303,127.6625,422,HALLS CREEK COMPARISON,DATX,1997,2000
ASN00002071,-18.2303,127.6625,422,HALLS CREEK COMPARISON,MDTN,1997,1999
ASN00002071,-18.2303,127.6625,422,HALLS CREEK COMPARISON,MDTX,1997,2000
ASN00002075,-19.0378,126.0931,190,BULKA,PRCP,1995,2018
ASN00002075,-19.0378,126.0931,190,BULKA,DAPR,1995,2007
ASN00002075,-19.0378,126.0931,190,BULKA,DWPR,1995,2007
ASN00002075,-19.0378,126.0931,190,BULKA,MDPR,1995,2007
ASN00003000,-16.9806,122.6667,9,BEAGLE BAY,PRCP,1902,2015
ASN00003000,-16.9806,122.6667,9,BEAGLE BAY,DAPR,1974,2015
ASN00003000,-16.9806,122.6667,9,BEAGLE BAY,DWPR,1974,2015
ASN00003000,-16.9806,122.6667,9,BEAGLE BAY,MDPR,1974,2015
ASN00003001,-17.2767,122.5711,153,COUNTRY DOWNS,PRCP,1969,2021
ASN00003001,-17.2767,122.5711,153,COUNTRY DOWNS,DAPR,1972,2018
ASN00003001,-17.2767,122.5711,153,COUNTRY DOWNS,DWPR,1972,2018
ASN00003001,-17.2767,122.5711,153,COUNTRY DOWNS,MDPR,1972,2018
ASN00003002,-17.95,122.25,19,BROOME POST OFFICE,TMAX,1897,1953
ASN00003002,-17.95,122.25,19,BROOME POST OFFICE,TMIN,1897,1953
ASN00003002,-17.95,122.25,19,BROOME POST OFFICE,PRCP,1889,1953
ASN00003002,-17.95,122.25,19,BROOME POST OFFICE,DATN,1897,1953
ASN00003002,-17.95,122.25,19,BROOME POST OFFICE,DATX,1942,1953
ASN00003002,-17.95,122.25,19,BROOME POST OFFICE,MDTN,1897,1953
ASN00003002,-17.95,122.25,19,BROOME POST OFFICE,MDTX,1942,1953
ASN00003003,-17.9475,122.2353,7.4,BROOME AIRPORT,TMAX,1939,2021
ASN00003003,-17.9475,122.2353,7.4,BROOME AIRPORT,TMIN,1939,2021
ASN00003003,-17.9475,122.2353,7.4,BROOME AIRPORT,PRCP,1939,2021
ASN00003003,-17.9475,122.2353,7.4,BROOME AIRPORT,DATN,2017,2017
ASN00003003,-17.9475,122.2353,7.4,BROOME AIRPORT,DATX,2017,2017
ASN00003003,-17.9475,122.2353,7.4,BROOME AIRPORT,MDTN,2017,2017
ASN00003003,-17.9475,122.2353,7.4,BROOME AIRPORT,MDTX,2017,2017
ASN00003003,-17.9475,122.2353,7.4,BROOME AIRPORT,TAVG,1939,2021
ASN00003004,-16.3961,122.9278,25,CAPE LEVEQUE,TMAX,1965,1985
ASN00003004,-16.3961,122.9278,25,CAPE LEVEQUE,TMIN,1965,1985
ASN00003004,-16.3961,122.9278,25,CAPE LEVEQUE,PRCP,1917,2018
ASN00003004,-16.3961,122.9278,25,CAPE LEVEQUE,DAPR,1972,2014
ASN00003004,-16.3961,122.9278,25,CAPE LEVEQUE,DWPR,1972,2014
ASN00003004,-16.3961,122.9278,25,CAPE LEVEQUE,MDPR,1972,2014
ASN00003005,-17.5731,125.065,120,FAIRFIELD STATION,PRCP,1907,1996
ASN00003005,-17.5731,125.065,120,FAIRFIELD STATION,DAPR,1976,1996
ASN00003005,-17.5731,125.065,120,FAIRFIELD STATION,DWPR,1976,1976
ASN00003005,-17.5731,125.065,120,FAIRFIELD STATION,MDPR,1976,1996
ASN00003006,-18.1919,125.5644,114,FITZROY CROSSING COMP.,TMAX,1957,1987
ASN00003006,-18.1919,125.5644,114,FITZROY CROSSING COMP.,TMIN,1957,1987
ASN00003006,-18.1919,125.5644,114,FITZROY CROSSING COMP.,PRCP,1893,2000
ASN00003006,-18.1919,125.5644,114,FITZROY CROSSING COMP.,DAPR,1951,1999
ASN00003006,-18.1919,125.5644,114,FITZROY CROSSING COMP.,DWPR,1951,1999
ASN00003006,-18.1919,125.5644,114,FITZROY CROSSING COMP.,MDPR,1951,1999
ASN00003007,-17.3044,123.6292,8,DERBY POST OFFICE,TMAX,1964,1997
ASN00003007,-17.3044,123.6292,8,DERBY POST OFFICE,TMIN,1964,1997
ASN00003007,-17.3044,123.6292,8,DERBY POST OFFICE,PRCP,1884,1997
ASN00003007,-17.3044,123.6292,8,DERBY POST OFFICE,DAPR,1993,1996
ASN00003007,-17.3044,123.6292,8,DERBY POST OFFICE,DATN,1994,1997
ASN00003007,-17.3044,123.6292,8,DERBY POST OFFICE,DATX,1994,1997
ASN00003007,-17.3044,123.6292,8,DERBY POST OFFICE,DWPR,1993,1996
ASN00003007,-17.3044,123.6292,8,DERBY POST OFFICE,MDPR,1993,1996
ASN00003007,-17.3044,123.6292,8,DERBY POST OFFICE,MDTN,1994,1997
ASN00003007,-17.3044,123.6292,8,DERBY POST OFFICE,MDTX,1994,1997
ASN00003008,-17.9281,124.8108,120,ELLENDALE,PRCP,1919,2020
ASN00003008,-17.9281,124.8108,120,ELLENDALE,DAPR,1966,2009
ASN00003008,-17.9281,124.8108,120,ELLENDALE,DWPR,1966,2009
ASN00003008,-17.9281,124.8108,120,ELLENDALE,MDPR,1966,2009
ASN00003009,-18.355,125.3033,100,JUBILEE DOWNS,PRCP,1937,2021
ASN00003009,-18.355,125.3033,100,JUBILEE DOWNS,DAPR,1976,2021
ASN00003009,-18.355,125.3033,100,JUBILEE DOWNS,DWPR,1976,2021
ASN00003009,-18.355,125.3033,100,JUBILEE DOWNS,MDPR,1976,2021
ASN00003010,-17.3897,124.3578,90,KIMBERLEY DOWNS,PRCP,1886,2020
ASN00003010,-17.3897,124.3578,90,KIMBERLEY DOWNS,DAPR,1965,2019
ASN00003010,-17.3897,124.3578,90,KIMBERLEY DOWNS,DWPR,1965,2019
ASN00003010,-17.3897,124.3578,90,KIMBERLEY DOWNS,MDPR,1965,2019
ASN00003011,-17.7535,125.3807,220,LEOPOLD DOWNS,PRCP,1899,2012
ASN00003011,-17.7535,125.3807,220,LEOPOLD DOWNS,DAPR,1974,2008
ASN00003011,-17.7535,125.3807,220,LEOPOLD DOWNS,DWPR,1974,2008
ASN00003011,-17.7535,125.3807,220,LEOPOLD DOWNS,MDPR,1974,2008
ASN00003012,-18.0483,124.1728,60,LIVERINGA UPPER,PRCP,1899,2000
ASN00003012,-18.0483,124.1728,60,LIVERINGA UPPER,DAPR,1995,1997
ASN00003012,-18.0483,124.1728,60,LIVERINGA UPPER,DWPR,1995,1997
ASN00003012,-18.0483,124.1728,60,LIVERINGA UPPER,MDPR,1995,1997
ASN00003013,-18.145,124.0275,80,LULUIGUI,PRCP,1920,1980
ASN00003013,-18.145,124.0275,80,LULUIGUI,DAPR,1972,1975
ASN00003013,-18.145,124.0275,80,LULUIGUI,DWPR,1972,1975
ASN00003013,-18.145,124.0275,80,LULUIGUI,MDPR,1972,1975
ASN00003014,-18.2914,125.5869,150,GOGO STATION,PRCP,1908,2021
ASN00003014,-18.2914,125.5869,150,GOGO STATION,DAPR,1952,2007
ASN00003014,-18.2914,125.5869,150,GOGO STATION,DWPR,1952,2007
ASN00003014,-18.2914,125.5869,150,GOGO STATION,MDPR,1952,2007
ASN00003015,-17.3681,123.9956,75,MEDA,PRCP,1911,2021
ASN00003015,-17.3681,123.9956,75,MEDA,DAPR,1979,2000
ASN00003015,-17.3681,123.9956,75,MEDA,DWPR,1979,2000
ASN00003015,-17.3681,123.9956,75,MEDA,MDPR,1979,2000
ASN00003016,-18.0358,123.9286,40,MOUNT ANDERSON,PRCP,1900,1984
ASN00003016,-18.0358,123.9286,40,MOUNT ANDERSON,DAPR,1984,1984
ASN00003016,-18.0358,123.9286,40,MOUNT ANDERSON,DWPR,1984,1984
ASN00003016,-18.0358,123.9286,40,MOUNT ANDERSON,MDPR,1984,1984
ASN00003017,-17.0522,125.7047,270,MOUNT HOUSE STATION,PRCP,1923,2020
ASN00003017,-17.0522,125.7047,270,MOUNT HOUSE STATION,DAPR,1998,2002
ASN00003017,-17.0522,125.7047,270,MOUNT HOUSE STATION,DWPR,1998,2002
ASN00003017,-17.0522,125.7047,270,MOUNT HOUSE STATION,MDPR,1998,2002
ASN00003018,-18.1219,124.2692,60,MYROODAH,PRCP,1907,2021
ASN00003018,-18.1219,124.2692,60,MYROODAH,DAPR,1972,2008
ASN00003018,-18.1219,124.2692,60,MYROODAH,DWPR,1972,2008
ASN00003018,-18.1219,124.2692,60,MYROODAH,MDPR,1972,2008
ASN00003019,-17.3306,124.8167,80,NAPIER DOWNS,PRCP,1912,2021
ASN00003019,-17.3306,124.8167,80,NAPIER DOWNS,DAPR,1941,2010
ASN00003019,-17.3306,124.8167,80,NAPIER DOWNS,DWPR,1941,2009
ASN00003019,-17.3306,124.8167,80,NAPIER DOWNS,MDPR,1941,2010
ASN00003020,-18.5,124.3992,95,NERRIMA,PRCP,1935,2017
ASN00003020,-18.5,124.3992,95,NERRIMA,DAPR,1982,2006
ASN00003020,-18.5,124.3992,95,NERRIMA,DWPR,1982,2006
ASN00003020,-18.5,124.3992,95,NERRIMA,MDPR,1982,2006
ASN00003021,-18.4875,124.8231,70,NOONKANBAH,PRCP,1899,1992
ASN00003021,-18.4875,124.8231,70,NOONKANBAH,DAPR,1954,1962
ASN00003021,-18.4875,124.8231,70,NOONKANBAH,DWPR,1954,1962
ASN00003021,-18.4875,124.8231,70,NOONKANBAH,MDPR,1954,1962
ASN00003022,-18.3817,125.2267,100,QUANBUN DOWNS,PRCP,1898,2019
ASN00003022,-18.3817,125.2267,100,QUANBUN DOWNS,DAPR,1969,2004
ASN00003022,-18.3817,125.2267,100,QUANBUN DOWNS,DWPR,1969,2004
ASN00003022,-18.3817,125.2267,100,QUANBUN DOWNS,MDPR,1969,2004
ASN00003023,-17.9311,122.4725,15,ROEBUCK PLAINS,PRCP,1903,2019
ASN00003023,-17.9311,122.4725,15,ROEBUCK PLAINS,DAPR,1970,2009
ASN00003023,-17.9311,122.4725,15,ROEBUCK PLAINS,DWPR,1970,2009
ASN00003023,-17.9311,122.4725,15,ROEBUCK PLAINS,MDPR,1970,2009
ASN00003024,-17.9464,123.7383,20,UDIALLA,PRCP,1930,2021
ASN00003024,-17.9464,123.7383,20,UDIALLA,DAPR,1993,2015
ASN00003024,-17.9464,123.7383,20,UDIALLA,DWPR,1993,2015
ASN00003024,-17.9464,123.7383,20,UDIALLA,MDPR,1993,2015
ASN00003025,-16.09,123.5942,13,COCKATOO ISLAND,TMAX,1965,1982
ASN00003025,-16.09,123.5942,13,COCKATOO ISLAND,TMIN,1965,1982
ASN00003025,-16.09,123.5942,13,COCKATOO ISLAND,PRCP,1948,2014
ASN00003025,-16.09,123.5942,13,COCKATOO ISLAND,DAPR,1948,1984
ASN00003025,-16.09,123.5942,13,COCKATOO ISLAND,DWPR,1948,1984
ASN00003025,-16.09,123.5942,13,COCKATOO ISLAND,MDPR,1948,1984
ASN00003026,-17.6153,123.6483,5,YEEDA,PRCP,1890,2020
ASN00003026,-17.6153,123.6483,5,YEEDA,DAPR,1968,2013
ASN00003026,-17.6153,123.6483,5,YEEDA,DWPR,1968,2006
ASN00003026,-17.6153,123.6483,5,YEEDA,MDPR,1968,2013
ASN00003027,-18.1386,125.7764,120,FOSSIL DOWNS,PRCP,1904,2021
ASN00003027,-18.1386,125.7764,120,FOSSIL DOWNS,DAPR,1972,2003
ASN00003027,-18.1386,125.7764,120,FOSSIL DOWNS,DWPR,1972,2003
ASN00003027,-18.1386,125.7764,120,FOSSIL DOWNS,MDPR,1972,2003
ASN00003028,-19.2536,121.4861,10,ANNA PLAINS,PRCP,1908,2021
ASN00003028,-19.2536,121.4861,10,ANNA PLAINS,DAPR,1976,2007
ASN00003028,-19.2536,121.4861,10,ANNA PLAINS,DWPR,1976,2007
ASN00003028,-19.2536,121.4861,10,ANNA PLAINS,MDPR,1976,2007
ASN00003029,-18.7983,121.7125,9,FRAZIER DOWNS,PRCP,1910,1978
ASN00003030,-18.6844,121.7803,11,BIDYADANGA,TMAX,1957,2021
ASN00003030,-18.6844,121.7803,11,BIDYADANGA,TMIN,1957,2021
ASN00003030,-18.6844,121.7803,11,BIDYADANGA,PRCP,1891,2021
ASN00003030,-18.6844,121.7803,11,BIDYADANGA,DAPR,1922,2021
ASN00003030,-18.6844,121.7803,11,BIDYADANGA,DATN,1994,2021
ASN00003030,-18.6844,121.7803,11,BIDYADANGA,DATX,1994,2021
ASN00003030,-18.6844,121.7803,11,BIDYADANGA,DWPR,1922,2014
ASN00003030,-18.6844,121.7803,11,BIDYADANGA,MDPR,1922,2021
ASN00003030,-18.6844,121.7803,11,BIDYADANGA,MDTN,1994,2021
ASN00003030,-18.6844,121.7803,11,BIDYADANGA,MDTX,1994,2021
ASN00003031,-16.5167,122.8908,20,LOMBADINA MISSION,PRCP,1946,1993
ASN00003031,-16.5167,122.8908,20,LOMBADINA MISSION,DAPR,1963,1990
ASN00003031,-16.5167,122.8908,20,LOMBADINA MISSION,DWPR,1963,1990
ASN00003031,-16.5167,122.8908,20,LOMBADINA MISSION,MDPR,1963,1990
ASN00003032,-17.3706,123.6611,6.2,DERBY AERO,TMAX,1972,2021
ASN00003032,-17.3706,123.6611,6.2,DERBY AERO,TMIN,1972,2021
ASN00003032,-17.3706,123.6611,6.2,DERBY AERO,PRCP,1951,2021
ASN00003032,-17.3706,123.6611,6.2,DERBY AERO,DAPR,1981,1997
ASN00003032,-17.3706,123.6611,6.2,DERBY AERO,DWPR,1981,1997
ASN00003032,-17.3706,123.6611,6.2,DERBY AERO,MDPR,1981,1997
ASN00003033,-17.7472,124.5283,60,BLINA,PRCP,1938,2020
ASN00003033,-17.7472,124.5283,60,BLINA,DAPR,1991,2009
ASN00003033,-17.7472,124.5283,60,BLINA,DWPR,1991,2009
ASN00003033,-17.7472,124.5283,60,BLINA,MDPR,1991,2009
ASN00003035,-16.4,124.95,-999.9,MUNJA,PRCP,1922,1948
ASN00003035,-16.4,124.95,-999.9,MUNJA,DAPR,1922,1922
ASN00003035,-16.4,124.95,-999.9,MUNJA,DWPR,1922,1922
ASN00003035,-16.4,124.95,-999.9,MUNJA,MDPR,1922,1922
ASN00003036,-18,122.2167,9,BROOME QUARANTINE STATION,PRCP,1952,1952
ASN00003037,-17.4333,123.75,-999.9,MUNKAYARRA,PRCP,1958,1958
ASN00003039,-16.9667,125.3,-999.9,SILENT GROVE,PRCP,1959,1972
ASN00003040,-17.9903,124.1922,45,CAMBALLIN,TMAX,1965,1977
ASN00003040,-17.9903,124.1922,45,CAMBALLIN,TMIN,1965,1977
ASN00003040,-17.9903,124.1922,45,CAMBALLIN,PRCP,1958,2020
ASN00003040,-17.9903,124.1922,45,CAMBALLIN,DAPR,1967,2011
ASN00003040,-17.9903,124.1922,45,CAMBALLIN,DWPR,1967,2011
ASN00003040,-17.9903,124.1922,45,CAMBALLIN,MDPR,1967,2011
ASN00003041,-17.6925,122.7128,60,KILTO STATION,PRCP,1962,2021
ASN00003041,-17.6925,122.7128,60,KILTO STATION,DAPR,1968,2017
ASN00003041,-17.6925,122.7128,60,KILTO STATION,DWPR,1968,2017
ASN00003041,-17.6925,122.7128,60,KILTO STATION,MDPR,1968,2017
ASN00003042,-19.2833,121.5,3,TALGARNO,TMAX,1959,1963
ASN00003042,-19.2833,121.5,3,TALGARNO,TMIN,1959,1963
ASN00003042,-19.2833,121.5,3,TALGARNO,PRCP,1959,1963
ASN00003043,-18.8789,125.9206,160,CHRISTMAS CREEK,PRCP,1960,2021
ASN00003043,-18.8789,125.9206,160,CHRISTMAS CREEK,DAPR,1976,2002
ASN00003043,-18.8789,125.9206,160,CHRISTMAS CREEK,DWPR,1976,2002
ASN00003043,-18.8789,125.9206,160,CHRISTMAS CREEK,MDPR,1976,2002
ASN00003044,-18.1103,125.6431,110,BROOKING SPRINGS,PRCP,1902,2020
ASN00003044,-18.1103,125.6431,110,BROOKING SPRINGS,DAPR,1994,2009
ASN00003044,-18.1103,125.6431,110,BROOKING SPRINGS,DWPR,1994,2009
ASN00003044,-18.1103,125.6431,110,BROOKING SPRINGS,MDPR,1994,2009
ASN00003045,-19.1,121.5,-999.9,CALANGADIE,PRCP,1921,1939
ASN00003046,-18.4833,125.3333,91,CHERRABUN,PRCP,1906,1972
ASN00003047,-18.4,123.1,-999.9,DAMPIER DOWNS,PRCP,1929,1940
ASN00003048,-18.9158,125.5264,151,CHERRABUN,PRCP,1962,2021
ASN00003048,-18.9158,125.5264,151,CHERRABUN,DAPR,1983,2009
ASN00003048,-18.9158,125.5264,151,CHERRABUN,DWPR,1983,2009
ASN00003048,-18.9158,125.5264,151,CHERRABUN,MDPR,1983,2009
ASN00003049,-16.9,125.7,-999.9,ISADELL DOWNS,PRCP,1914,1927
ASN00003050,-17.95,124.1667,-999.9,LIVERINGA LOWER,PRCP,1887,1896
ASN00003051,-16.7372,125.9086,401,MOUNT BARNETT,TMAX,1983,1993
ASN00003051,-16.7372,125.9086,401,MOUNT BARNETT,TMIN,1983,1993
ASN00003051,-16.7372,125.9086,401,MOUNT BARNETT,PRCP,1908,2021
ASN00003051,-16.7372,125.9086,401,MOUNT BARNETT,DAPR,1920,2006
ASN00003051,-16.7372,125.9086,401,MOUNT BARNETT,DWPR,1920,2006
ASN00003051,-16.7372,125.9086,401,MOUNT BARNETT,MDPR,1920,2006
ASN00003052,-16.8206,124.9158,190,MOUNT HART STATION,PRCP,1925,2021
ASN00003052,-16.8206,124.9158,190,MOUNT HART STATION,DAPR,1975,2012
ASN00003052,-16.8206,124.9158,190,MOUNT HART STATION,DWPR,1975,2001
ASN00003052,-16.8206,124.9158,190,MOUNT HART STATION,MDPR,1975,2012
ASN00003053,-16.7,123.9833,-999.9,OBAGAMA,PRCP,1896,1934
ASN00003054,-17.1,123.7,-999.9,POINT TORMENT,PRCP,1905,1922
ASN00003055,-18.7,121.75,-999.9,ROLLAH,PRCP,1907,1919
ASN00003055,-18.7,121.75,-999.9,ROLLAH,DAPR,1912,1912
ASN00003055,-18.7,121.75,-999.9,ROLLAH,DWPR,1912,1912
ASN00003055,-18.7,121.75,-999.9,ROLLAH,MDPR,1912,1912
ASN00003056,-18.1792,122.3583,5,THANGOO,PRCP,1893,2014
ASN00003056,-18.1792,122.3583,5,THANGOO,DAPR,1976,2008
ASN00003056,-18.1792,122.3583,5,THANGOO,DWPR,1976,2008
ASN00003056,-18.1792,122.3583,5,THANGOO,MDPR,1976,2008
ASN00003057,-16.4514,123.0086,7,CYGNET BAY,TMAX,1985,2021
ASN00003057,-16.4514,123.0086,7,CYGNET BAY,TMIN,1985,2021
ASN00003057,-16.4514,123.0086,7,CYGNET BAY,PRCP,1963,2021
ASN00003057,-16.4514,123.0086,7,CYGNET BAY,DAPR,1972,2021
ASN00003057,-16.4514,123.0086,7,CYGNET BAY,DATN,1994,2021
ASN00003057,-16.4514,123.0086,7,CYGNET BAY,DATX,1994,2021
ASN00003057,-16.4514,123.0086,7,CYGNET BAY,DWPR,1972,2015
ASN00003057,-16.4514,123.0086,7,CYGNET BAY,MDPR,1972,2021
ASN00003057,-16.4514,123.0086,7,CYGNET BAY,MDTN,1994,2021
ASN00003057,-16.4514,123.0086,7,CYGNET BAY,MDTX,1994,2021
ASN00003058,-18.8333,124.95,60,MILLAJIDDIE,PRCP,1964,1969
ASN00003059,-19.0861,121.6764,31,NITA DOWNS,TMAX,1965,1975
ASN00003059,-19.0861,121.6764,31,NITA DOWNS,TMIN,1965,1975
ASN00003059,-19.0861,121.6764,31,NITA DOWNS,PRCP,1965,2021
ASN00003059,-19.0861,121.6764,31,NITA DOWNS,DAPR,1971,2020
ASN00003059,-19.0861,121.6764,31,NITA DOWNS,DWPR,1971,2020
ASN00003059,-19.0861,121.6764,31,NITA DOWNS,MDPR,1971,2020
ASN00003060,-18.7667,123.6833,152,ARDJORIE,PRCP,1966,1973
ASN00003061,-16.695,123.8625,250,KIMBOLTON RANGE STATION 1,PRCP,1966,1970
ASN00003062,-16.5833,125.4833,-999.9,BEVERLEY SP,PRCP,1959,1967
ASN00003062,-16.5833,125.4833,-999.9,BEVERLEY SP,DAPR,1963,1964
ASN00003062,-16.5833,125.4833,-999.9,BEVERLEY SP,DWPR,1963,1964
ASN00003062,-16.5833,125.4833,-999.9,BEVERLEY SP,MDPR,1963,1964
